step,body_id,x,y,z
2400,15,1.16815e+11,7.29748e+08,-1.09005e+09
2400,16,1.42737e+11,1.21185e+10,-1.48833e+08
2400,17,1.64428e+11,1.21355e+11,-6.85067e+07
2400,18,1.43927e+11,2.01696e+11,-1.35943e+09
2400,19,1.76927e+11,2.86609e+10,-1.92486e+08
2400,20,1.68311e+11,2.08558e+10,-4.70834e+08
2400,21,1.43233e+11,7.18889e+10,2.06104e+06
2400,22,1.36546e+11,6.58639e+10,757711
2400,23,1.3542e+11,1.59103e+11,-9.40113e+08
2400,24,5.33399e+10,1.69449e+11,2.62195e+09
2400,25,1.61524e+11,9.6244e+10,1.21853e+08
2400,26,1.95621e+11,6.20051e+10,3.85493e+08
2400,27,8.00367e+10,5.16077e+10,3.84654e+08
2400,28,1.3818e+11,2.3544e+10,1.50307e+08
2400,29,9.3836e+10,1.34159e+11,-6.21403e+07
2400,30,4.9873e+10,-4.43725e+08,1.00041e+08
2400,31,9.97118e+10,7.15911e+10,-2.14344e+08
2400,32,2.57903e+11,8.49507e+10,-9.00048e+08
2400,33,9.58159e+10,1.14301e+11,-9.43662e+07
2400,34,7.08933e+10,6.11926e+10,7.89868e+07
2400,35,8.95814e+10,9.12698e+10,1.85151e+08
2400,36,1.49533e+11,1.3961e+11,9.0845e+08
2400,37,1.21866e+11,5.64047e+10,-2.36438e+07
2400,38,1.51975e+11,3.65929e+10,-2.48948e+06
2400,39,2.76578e+10,1.27695e+11,6.06032e+08
2400,40,2.12236e+11,2.2424e+10,1.14948e+09
2400,41,1.73859e+11,8.23046e+10,1.29219e+08
2400,42,2.22877e+11,4.20705e+10,-5.25392e+08
2400,43,1.32843e+11,-6.39168e+10,-1.45153e+09
2400,44,1.33043e+11,-3.38491e+10,9.33084e+08
2400,45,1.17236e+11,-9.54256e+09,9.49636e+08
2400,46,1.60337e+11,3.67831e+10,-1.80498e+08
2400,47,1.96275e+11,1.44202e+11,-2.23309e+07
2400,48,1.13515e+11,5.99058e+10,-3.17496e+07
2400,49,1.5137e+11,1.41537e+11,4.25647e+07
2400,50,8.40376e+10,1.21894e+11,-1.59522e+08
2400,51,-6.47075e+11,8.75458e+11,-2.26609e+11
2400,52,1.05375e+11,9.58472e+10,4.98582e+07
2400,53,2.20092e+11,-5.30557e+10,8.13742e+08
2400,54,-6.77974e+09,8.29218e+09,-4.88285e+08
2400,55,1.3128e+11,-8.62504e+09,1.30784e+08
2400,56,1.72353e+11,1.04575e+11,-3.00173e+07
2400,57,2.07014e+11,2.61463e+10,1.83464e+07
2400,58,1.58361e+11,3.90247e+10,-1.79634e+08
2400,59,1.31655e+11,-6.39179e+09,3.12331e+08
2400,60,2.08644e+11,5.00892e+10,9.15853e+08
2400,61,-2.18609e+10,6.47672e+10,5.31391e+08
2400,62,6.83889e+10,7.64435e+10,-2.66761e+07
2400,63,4.65018e+10,8.96584e+10,4.14656e+07
2400,64,1.59799e+11,4.79962e+10,-2.07849e+08
2400,65,1.64224e+11,5.45093e+10,1.71228e+08
2400,66,1.6988e+11,2.04548e+11,1.02214e+09
2400,67,1.20689e+11,-1.03524e+09,-3.36228e+08
2400,68,8.97336e+10,5.02282e+10,4.86269e+08
2400,69,6.68801e+10,4.26568e+10,-4.48674e+08
2400,70,1.71271e+11,8.05172e+10,-7.62924e+07
2400,71,1.5477e+11,5.22108e+10,-2.09632e+06
2400,72,1.22046e+11,7.61475e+10,-4.49347e+07
2400,73,7.17171e+10,-1.54786e+10,-9.89928e+08
2400,74,5.2514e+10,1.96291e+11,1.20088e+09
2400,75,1.81771e+11,7.07456e+10,3.12771e+06
2400,76,1.24541e+11,1.30735e+11,-4.75865e+08
2400,77,2.36287e+11,1.6218e+11,3.37216e+08
2400,78,4.83001e+10,8.27894e+10,9.80192e+08
2400,79,5.80984e+10,-4.05711e+10,-2.69871e+08
2400,80,1.5262e+11,4.33103e+10,-3.1073e+07
2400,81,1.87149e+11,-3.58487e+10,-1.47368e+09
2400,82,1.25305e+11,1.05598e+11,-1.12343e+08
2400,83,1.3779e+11,1.82834e+11,-1.21502e+09
2400,84,1.57864e+11,6.56318e+10,-1.28454e+08
2400,85,1.31575e+11,6.46924e+10,2.25883e+07
2400,86,1.26402e+11,6.74878e+10,-9.77744e+06
2400,87,1.3431e+11,6.81817e+10,-5.9361e+06
2400,88,8.3812e+10,8.32693e+10,-3.09874e+08
2400,89,5.44088e+10,-3.38865e+09,2.62055e+08
2400,90,1.78447e+11,7.61948e+10,1.04485e+07
2400,91,1.25697e+11,-4.6441e+10,5.33483e+08
2400,92,2.12007e+11,1.19303e+11,-1.64473e+08
2400,93,1.63453e+11,-1.50433e+09,8.83117e+08
2400,94,3.15066e+10,6.40015e+10,2.14183e+08
2400,95,1.62535e+11,5.04463e+10,1.62044e+08
2400,96,1.52748e+11,7.92454e+10,-2.45615e+06
2400,97,1.30793e+11,5.85374e+10,-6.92817e+06
2400,98,1.96475e+11,1.33304e+11,3.25335e+08
2400,99,1.44713e+11,7.22841e+10,-1.08593e+06
2400,100,7.07378e+10,-5.82065e+10,-1.85565e+08
2400,101,1.16889e+11,1.2765e+11,3.30202e+08
2400,102,1.46174e+11,8.00307e+10,1.52973e+07
2400,103,1.56795e+11,1.71668e+10,-9.12719e+08
2400,104,2.49191e+11,5.00454e+10,-6.25998e+08
2400,105,-7.65012e+10,-2.90084e+11,8.44416e+09
2400,106,3.24008e+10,3.98681e+11,-6.57308e+09
2500,0,4.50953e+07,7.1183e+06,20767.1
2500,1,-4.61607e+10,-1.96787e+10,17190.3
2500,2,-8.83992e+10,4.67468e+10,7852.08
2500,3,-5.47678e+10,-1.39646e+11,135810
2500,4,1.3183e+11,7.15725e+10,7024.5
2500,5,2.13171e+11,1.87267e+11,-9.24995e+08
2500,6,1.01609e+11,9.93945e+10,-7.13025e+07
2500,7,1.36188e+11,7.58109e+10,-1.76533e+07
2500,8,8.98561e+10,4.53627e+10,1.36648e+08
2500,9,1.18979e+11,4.27745e+10,7.62992e+07
2500,10,1.33815e+11,6.7502e+10,-1.71521e+07
2500,11,1.85486e+11,6.05311e+10,-3.24161e+08
2500,12,1.21232e+11,-6.57749e+10,6.01384e+08
2500,13,2.70192e+11,1.4708e+11,6.61964e+08
2500,14,1.73579e+11,1.46034e+11,1.54557e+09
2500,15,1.14469e+11,8.08191e+08,-1.12809e+09
2500,16,1.41682e+11,1.26576e+10,-1.54247e+08
2500,17,1.64526e+11,1.26144e+11,-7.11326e+07
2500,18,1.4334e+11,2.09828e+11,-1.41412e+09
2500,19,1.77449e+11,2.98611e+10,-1.99768e+08
2500,20,1.68443e+11,2.17463e+10,-4.88539e+08
2500,21,1.41773e+11,7.46631e+10,907509
2500,22,1.34763e+11,6.9316e+10,838821
2500,23,1.34381e+11,1.65407e+11,-9.77105e+08
2500,24,4.88573e+10,1.75951e+11,2.72242e+09
2500,25,1.61378e+11,9.99811e+10,1.26066e+08
2500,26,1.96989e+11,6.45194e+10,4.00322e+08
2500,27,7.59721e+10,5.3263e+10,3.95959e+08
2500,28,1.36921e+11,2.45423e+10,1.55546e+08
2500,29,9.0938e+10,1.39261e+11,-6.44772e+07
2500,30,4.2933e+10,-4.32754e+08,1.00456e+08
2500,31,9.68802e+10,7.41078e+10,-2.20291e+08
2500,32,2.62057e+11,8.84262e+10,-9.36559e+08
2500,33,9.29286e+10,1.18547e+11,-9.77793e+07
2500,34,6.64356e+10,6.30908e+10,8.13056e+07
2500,35,8.63153e+10,9.45092e+10,1.91345e+08
2500,36,1.49046e+11,1.45123e+11,9.43787e+08
2500,37,1.20142e+11,5.87261e+10,-2.34431e+07
2500,38,1.51348e+11,3.81451e+10,-2.57299e+06
2500,39,2.19053e+10,1.32144e+11,6.27103e+08
2500,40,2.14358e+11,2.3359e+10,1.19506e+09
2500,41,1.74227e+11,8.55671e+10,1.33804e+08
2500,42,2.25473e+11,4.37959e+10,-5.46329e+08
2500,43,1.31422e+11,-6.63362e+10,-1.50662e+09
2500,44,1.3155e+11,-3.50935e+10,9.67863e+08
2500,45,1.14911e+11,-9.84397e+09,9.83158e+08
2500,46,1.60089e+11,3.83308e+10,-1.86845e+08
2500,47,1.97817e+11,1.50022e+11,-2.32249e+07
2500,48,1.11399e+11,6.21648e+10,-3.20829e+07
2500,49,1.50967e+11,1.47137e+11,4.42258e+07
2500,50,8.06621e+10,1.2642e+11,-1.65364e+08
2500,51,-8.0669e+11,1.0916e+12,-2.82557e+11
2500,52,1.02863e+11,9.93257e+10,5.14942e+07
2500,53,2.22602e+11,-5.51796e+10,8.46487e+08
2500,54,-2.2879e+09,2.13052e+10,-1.25473e+09
2500,55,1.29667e+11,-8.89903e+09,1.35559e+08
2500,56,1.72738e+11,1.08701e+11,-3.11432e+07
2500,57,2.08901e+11,2.72324e+10,1.90707e+07
2500,58,1.58019e+11,4.06685e+10,-1.85804e+08
2500,59,1.30059e+11,-6.58025e+09,3.2372e+08
2500,60,2.10602e+11,5.21344e+10,9.51867e+08
2500,61,-3.0034e+10,6.4823e+10,5.31862e+08
2500,62,6.39758e+10,7.89179e+10,-2.75082e+07
2500,63,4.11966e+10,9.24589e+10,4.27465e+07
2500,64,1.59499e+11,5.00054e+10,-2.1456e+08
2500,65,1.64112e+11,5.67592e+10,1.76767e+08
2500,66,1.70397e+11,2.12844e+11,1.06351e+09
2500,67,1.18541e+11,-1.02061e+09,-3.48113e+08
2500,68,8.61962e+10,5.19348e+10,5.00736e+08
2500,69,6.19301e+10,4.38278e+10,-4.60267e+08
2500,70,1.71507e+11,8.37051e+10,-7.89278e+07
2500,71,1.54215e+11,5.4414e+10,-2.15347e+06
2500,72,1.19113e+11,7.96036e+10,-5.0381e+07
2500,73,6.67241e+10,-1.58556e+10,-1.01486e+09
2500,74,4.8079e+10,2.03984e+11,1.24791e+09
2500,75,1.82496e+11,7.35896e+10,3.24289e+06
2500,76,1.22955e+11,1.35791e+11,-4.9388e+08
2500,77,2.39577e+11,1.68803e+11,3.50938e+08
2500,78,4.29889e+10,8.52942e+10,1.00941e+09
2500,79,5.25264e+10,-4.15047e+10,-2.76095e+08
2500,80,1.52008e+11,4.51485e+10,-3.20486e+07
2500,81,1.88178e+11,-3.72476e+10,-1.53189e+09
2500,82,1.23675e+11,1.09546e+11,-1.16147e+08
2500,83,1.36907e+11,1.90154e+11,-1.2635e+09
2500,84,1.58315e+11,6.81406e+10,-1.37237e+08
2500,85,1.29964e+11,6.57386e+10,2.89426e+07
2500,86,1.25425e+11,6.99523e+10,-1.19322e+07
2500,87,1.30503e+11,7.0819e+10,1.09548e+07
2500,88,8.0223e+10,8.61506e+10,-3.1997e+08
2500,89,4.79368e+10,-3.4119e+09,2.64857e+08
2500,90,1.79021e+11,7.92399e+10,1.0827e+07
2500,91,1.23879e+11,-4.8153e+10,5.53272e+08
2500,92,2.14189e+11,1.24128e+11,-1.71049e+08
2500,93,1.63372e+11,-1.51105e+09,9.16833e+08
2500,94,2.50468e+10,6.52711e+10,2.18362e+08
2500,95,1.62356e+11,5.25439e+10,1.67335e+08
2500,96,1.52027e+11,8.2277e+10,-2.49654e+06
2500,97,1.29435e+11,6.12432e+10,-6.0594e+06
2500,98,1.98004e+11,1.38674e+11,3.383e+08
2500,99,1.43383e+11,7.50772e+10,-922142
2500,100,6.61776e+10,-5.99968e+10,-1.91275e+08
2500,101,1.14965e+11,1.32547e+11,3.42588e+08
2500,102,1.45116e+11,8.29765e+10,1.52172e+07
2500,103,1.56399e+11,1.7912e+10,-9.46501e+08
2500,104,2.52951e+11,5.2098e+10,-6.51282e+08
2500,105,-7.44595e+10,-2.90614e+11,8.43384e+09
2500,106,3.05799e+10,3.98824e+11,-6.5697e+09
2600,0,4.86905e+07,8.01575e+06,22456.6
2600,1,-4.3913e+10,-2.43188e+10,19083.4
2600,2,-9.00471e+10,4.34866e+10,8692.26
2600,3,-5.19792e+10,-1.40708e+11,147612
2600,4,1.30381e+11,7.418e+10,7563.77
2600,5,2.15386e+11,1.94583e+11,-9.61025e+08
2600,6,9.89962e+10,1.02826e+11,-7.35423e+07
2600,7,1.36204e+11,8.02011e+10,-2.38558e+07
2600,8,8.63371e+10,4.6823e+10,1.40444e+08
2600,9,1.16913e+11,4.44194e+10,7.83112e+07
2600,10,1.33308e+11,6.90901e+10,-2.09718e+07
2600,11,1.86308e+11,6.28836e+10,-3.35767e+08
2600,12,1.19286e+11,-6.81069e+10,6.22758e+08
2600,13,2.7471e+11,1.52862e+11,6.879e+08
2600,14,1.74088e+11,1.51629e+11,1.60409e+09
2600,15,1.12021e+11,8.86531e+08,-1.16512e+09
2600,16,1.40561e+11,1.31918e+10,-1.59587e+08
2600,17,1.646e+11,1.30914e+11,-7.37469e+07
2600,18,1.42742e+11,2.17942e+11,-1.4687e+09
2600,19,1.77929e+11,3.10551e+10,-2.07002e+08
2600,20,1.68529e+11,2.26316e+10,-5.06104e+08
2600,21,1.40238e+11,7.74039e+10,-248990
2600,22,1.32725e+11,7.28928e+10,860665
2600,23,1.33323e+11,1.71689e+11,-1.01396e+09
2600,24,4.43641e+10,1.82415e+11,2.8223e+09
2600,25,1.61199e+11,1.03697e+11,1.30249e+08
2600,26,1.98326e+11,6.70241e+10,4.15086e+08
2600,27,7.17814e+10,5.48294e+10,4.06596e+08
2600,28,1.35593e+11,2.553e+10,1.60702e+08
2600,29,8.80139e+10,1.44321e+11,-6.67951e+07
2600,30,3.52573e+10,-4.13996e+08,9.91259e+07
2600,31,9.398e+10,7.65697e+10,-2.2606e+08
2600,32,2.66195e+11,9.18961e+10,-9.7301e+08
2600,33,9.00056e+10,1.22746e+11,-1.01153e+08
2600,34,6.18633e+10,6.48794e+10,8.34822e+07
2600,35,8.29953e+10,9.76878e+10,1.97413e+08
2600,36,1.48536e+11,1.50613e+11,9.78977e+08
2600,37,1.1836e+11,6.10229e+10,-2.32144e+07
2600,38,1.50667e+11,3.96858e+10,-2.65542e+06
2600,39,1.61408e+10,1.36519e+11,6.47825e+08
2600,40,2.16452e+11,2.42912e+10,1.24048e+09
2600,41,1.74561e+11,8.88136e+10,1.3836e+08
2600,42,2.28044e+11,4.55165e+10,-5.67204e+08
2600,43,1.29947e+11,-6.87276e+10,-1.56107e+09
2600,44,1.29987e+11,-3.63191e+10,1.00213e+09
2600,45,1.12487e+11,-1.01363e+10,1.01582e+09
2600,46,1.59793e+11,3.98684e+10,-1.93129e+08
2600,47,1.99341e+11,1.55829e+11,-2.41168e+07
2600,48,1.09217e+11,6.43866e+10,-3.23861e+07
2600,49,1.50542e+11,1.52715e+11,4.58803e+07
2600,50,7.7255e+10,1.30896e+11,-1.71139e+08
2600,51,-9.66304e+11,1.30774e+12,-3.38505e+11
2600,52,1.00306e+11,1.02757e+11,5.31039e+07
2600,53,2.25089e+11,-5.72973e+10,8.79138e+08
2600,54,2.87586e+09,3.10628e+10,-1.82937e+09
2600,55,1.27974e+11,-9.16708e+09,1.4025e+08
2600,56,1.73095e+11,1.1281e+11,-3.22635e+07
2600,57,2.10759e+11,2.83147e+10,1.97921e+07
2600,58,1.57627e+11,4.23015e+10,-1.91907e+08
2600,59,1.28384e+11,-6.76418e+09,3.34911e+08
2600,60,2.12533e+11,5.41728e+10,9.8775e+08
2600,61,-3.80977e+10,6.46413e+10,5.30383e+08
2600,62,5.9482e+10,8.12917e+10,-2.83049e+07
2600,63,3.58388e+10,9.51404e+10,4.39722e+07
2600,64,1.59151e+11,5.20019e+10,-2.21192e+08
2600,65,1.63955e+11,5.89957e+10,1.82248e+08
2600,66,1.70902e+11,2.21125e+11,1.1048e+09
2600,67,1.16299e+11,-1.00456e+09,-3.59717e+08
2600,68,8.25471e+10,5.3574e+10,5.14532e+08
2600,69,5.67912e+10,4.48647e+10,-4.70446e+08
2600,70,1.71709e+11,8.68763e+10,-8.15444e+07
2600,71,1.53611e+11,5.66032e+10,-2.20962e+06
2600,72,1.16138e+11,8.30155e+10,-5.57545e+07
2600,73,6.14545e+10,-1.61664e+10,-1.03556e+09
2600,74,4.3637e+10,2.11646e+11,1.29476e+09
2600,75,1.83188e+11,7.64207e+10,3.35743e+06
2600,76,1.21343e+11,1.40816e+11,-5.11781e+08
2600,77,2.42855e+11,1.75416e+11,3.64641e+08
2600,78,3.76124e+10,8.76683e+10,1.03708e+09
2600,79,4.67208e+10,-4.22529e+10,-2.81085e+08
2600,80,1.51343e+11,4.6974e+10,-3.30104e+07
2600,81,1.89172e+11,-3.86392e+10,-1.58981e+09
2600,82,1.2201e+11,1.13458e+11,-1.1991e+08
2600,83,1.36009e+11,1.97453e+11,-1.31185e+09
2600,84,1.58719e+11,7.06321e+10,-1.45961e+08
2600,85,1.28326e+11,6.68443e+10,3.48449e+07
2600,86,1.24466e+11,7.24041e+10,-1.39425e+07
2600,87,1.27551e+11,7.14113e+10,2.58694e+07
2600,88,7.65695e+10,8.89611e+10,-3.29797e+08
2600,89,4.08821e+10,-3.39301e+09,2.64407e+08
2600,90,1.79561e+11,8.22707e+10,1.12033e+07
2600,91,1.2199e+11,-4.98373e+10,5.72745e+08
2600,92,2.16352e+11,1.28942e+11,-1.77609e+08
2600,93,1.6324e+11,-1.51682e+09,9.50262e+08
2600,94,1.84897e+10,6.62859e+10,2.21687e+08
2600,95,1.6213e+11,5.46288e+10,1.7257e+08
2600,96,1.51262e+11,8.52844e+10,-2.53556e+06
2600,97,1.28024e+11,6.39501e+10,-5.17084e+06
2600,98,1.99514e+11,1.44031e+11,3.51232e+08
2600,99,1.41986e+11,7.784e+10,-756276
2600,100,6.14936e+10,-6.16744e+10,-1.96626e+08
2600,101,1.13013e+11,1.37411e+11,3.54886e+08
2600,102,1.44008e+11,8.58915e+10,1.51233e+07
2600,103,1.55949e+11,1.86521e+10,-9.79943e+08
2600,104,2.56691e+11,5.41467e+10,-6.76514e+08
2600,105,-7.24142e+10,-2.91131e+11,8.4231e+09
2600,106,2.87583e+10,3.98959e+11,-6.56618e+09
2700,0,5.24136e+07,8.98445e+06,24211.5
2700,1,-4.12027e+10,-2.87036e+10,21108.9
2700,2,-9.15749e+10,4.01684e+10,9593.01
2700,3,-4.917e+10,-1.41714e+11,159936
2700,4,1.2888e+11,7.67582e+10,8121.31
2700,5,2.17589e+11,2.01889e+11,-9.97001e+08
2700,6,9.63396e+10,1.0621e+11,-7.57452e+07
2700,7,1.36139e+11,8.45285e+10,-2.99082e+07
2700,8,8.26974e+10,4.82179e+10,1.44039e+08
2700,9,1.14768e+11,4.60369e+10,8.02623e+07
2700,10,1.32699e+11,7.0738e+10,-2.4424e+07
2700,11,1.87096e+11,6.52252e+10,-3.47308e+08
2700,12,1.1728e+11,-7.04037e+10,6.43811e+08
2700,13,2.79216e+11,1.58639e+11,7.13805e+08
2700,14,1.74577e+11,1.57206e+11,1.66243e+09
2700,15,1.09466e+11,9.64602e+08,-1.20103e+09
2700,16,1.39374e+11,1.37205e+10,-1.64849e+08
2700,17,1.64649e+11,1.35664e+11,-7.63498e+07
2700,18,1.42133e+11,2.2604e+11,-1.52316e+09
2700,19,1.78369e+11,3.22426e+10,-2.14186e+08
2700,20,1.68569e+11,2.35114e+10,-5.23525e+08
2700,21,1.38627e+11,8.01099e+10,-1.40465e+06
2700,22,1.3016e+11,7.66672e+10,695619
2700,23,1.32248e+11,1.77947e+11,-1.05068e+09
2700,24,3.9862e+10,1.88842e+11,2.9216e+09
2700,25,1.60988e+11,1.07392e+11,1.34401e+08
2700,26,1.99634e+11,6.95191e+10,4.29785e+08
2700,27,6.74615e+10,5.62968e+10,4.16489e+08
2700,28,1.34196e+11,2.65061e+10,1.65771e+08
2700,29,8.50658e+10,1.49341e+11,-6.9094e+07
2700,30,2.64741e+10,-3.81557e+08,9.4605e+07
2700,31,9.10119e+10,7.89741e+10,-2.31643e+08
2700,32,2.70317e+11,9.53604e+10,-1.0094e+09
2700,33,8.70489e+10,1.26898e+11,-1.04487e+08
2700,34,5.71771e+10,6.65479e+10,8.55033e+07
2700,35,7.96238e+10,1.00804e+11,2.03351e+08
2700,36,1.48006e+11,1.56083e+11,1.01402e+09
2700,37,1.16517e+11,6.3293e+10,-2.29588e+07
2700,38,1.49932e+11,4.12143e+10,-2.73674e+06
2700,39,1.03682e+10,1.40823e+11,6.68213e+08
2700,40,2.18517e+11,2.52204e+10,1.28573e+09
2700,41,1.74863e+11,9.20437e+10,1.42886e+08
2700,42,2.3059e+11,4.72323e+10,-5.88017e+08
2700,43,1.28417e+11,-7.109e+10,-1.61487e+09
2700,44,1.28354e+11,-3.75247e+10,1.03584e+09
2700,45,1.09959e+11,-1.04188e+10,1.04753e+09
2700,46,1.59447e+11,4.13953e+10,-1.99348e+08
2700,47,2.00848e+11,1.61622e+11,-2.50066e+07
2700,48,1.06969e+11,6.65688e+10,-3.26595e+07
2700,49,1.50097e+11,1.58273e+11,4.75283e+07
2700,50,7.38189e+10,1.35321e+11,-1.76847e+08
2700,51,-1.12592e+12,1.52389e+12,-3.94453e+11
2700,52,9.77047e+10,1.06142e+11,5.46872e+07
2700,53,2.27551e+11,-5.94088e+10,9.11695e+08
2700,54,7.94388e+09,3.93792e+10,-2.31911e+09
2700,55,1.26201e+11,-9.42884e+09,1.44852e+08
2700,56,1.73425e+11,1.169e+11,-3.33784e+07
2700,57,2.12587e+11,2.93934e+10,2.05108e+07
2700,58,1.57186e+11,4.39229e+10,-1.97943e+08
2700,59,1.26629e+11,-6.94335e+09,3.45889e+08
2700,60,2.14436e+11,5.62046e+10,1.0235e+09
2700,61,-4.60414e+10,6.42551e+10,5.27226e+08
2700,62,5.49112e+10,8.35592e+10,-2.90644e+07
2700,63,3.04357e+10,9.77009e+10,4.51419e+07
2700,64,1.58756e+11,5.39852e+10,-2.27746e+08
2700,65,1.63755e+11,6.12184e+10,1.8767e+08
2700,66,1.71397e+11,2.29393e+11,1.14603e+09
2700,67,1.13958e+11,-9.87083e+08,-3.71012e+08
2700,68,7.87835e+10,5.51385e+10,5.27595e+08
2700,69,5.14528e+10,4.57435e+10,-4.78961e+08
2700,70,1.71877e+11,9.00307e+10,-8.41423e+07
2700,71,1.52956e+11,5.87774e+10,-2.26478e+06
2700,72,1.13121e+11,8.63831e+10,-6.10627e+07
2700,73,5.58643e+10,-1.63922e+10,-1.05083e+09
2700,74,3.91894e+10,2.19281e+11,1.34143e+09
2700,75,1.83847e+11,7.92386e+10,3.47134e+06
2700,76,1.19706e+11,1.45811e+11,-5.2957e+08
2700,77,2.4612e+11,1.82021e+11,3.78325e+08
2700,78,3.21784e+10,8.99076e+10,1.06315e+09
2700,79,4.0666e+10,-4.27746e+10,-2.84569e+08
2700,80,1.50626e+11,4.8786e+10,-3.39585e+07
2700,81,1.90131e+11,-4.00235e+10,-1.64743e+09
2700,82,1.20309e+11,1.17336e+11,-1.23632e+08
2700,83,1.35098e+11,2.04733e+11,-1.36006e+09
2700,84,1.59079e+11,7.31062e+10,-1.54627e+08
2700,85,1.26647e+11,6.79771e+10,4.04618e+07
2700,86,1.23535e+11,7.48489e+10,-1.57472e+07
2700,87,1.24744e+11,7.21515e+10,3.89822e+07
2700,88,7.28538e+10,9.16979e+10,-3.39344e+08
2700,89,3.30224e+10,-3.30596e+09,2.58668e+08
2700,90,1.80069e+11,8.5287e+10,1.15774e+07
2700,91,1.2003e+11,-5.14923e+10,5.91882e+08
2700,92,2.18496e+11,1.33746e+11,-1.84153e+08
2700,93,1.63058e+11,-1.52167e+09,9.83394e+08
2700,94,1.18572e+10,6.70295e+10,2.24105e+08
2700,95,1.61859e+11,5.67004e+10,1.77747e+08
2700,96,1.50452e+11,8.82672e+10,-2.57328e+06
2700,97,1.26562e+11,6.66574e+10,-4.26494e+06
2700,98,2.01005e+11,1.49375e+11,3.64131e+08
2700,99,1.40523e+11,8.05716e+10,-588735
2700,100,5.66854e+10,-6.32273e+10,-2.01579e+08
2700,101,1.11035e+11,1.42242e+11,3.67095e+08
2700,102,1.42852e+11,8.87754e+10,1.50164e+07
2700,103,1.55444e+11,1.93865e+10,-1.01303e+09
2700,104,2.60412e+11,5.61914e+10,-7.01695e+08
2700,105,-7.03652e+10,-2.91633e+11,8.41194e+09
2700,106,2.69361e+10,3.99086e+11,-6.56252e+09
2800,0,5.62631e+07,1.00269e+07,26031.7
2800,1,-3.80588e+10,-3.27873e+10,23268.5
2800,2,-9.29805e+10,3.67967e+10,10557
2800,3,-4.63413e+10,-1.42664e+11,172783
2800,4,1.27328e+11,7.93059e+10,8697.08
2800,5,2.19782e+11,2.09184e+11,-1.03293e+09
2800,6,9.36406e+10,1.09544e+11,-7.79107e+07
2800,7,1.36009e+11,8.88063e+10,-3.58655e+07
2800,8,7.89328e+10,4.95399e+10,1.47412e+08
2800,9,1.12543e+11,4.76245e+10,8.21498e+07
2800,10,1.32002e+11,7.24148e+10,-2.76362e+07
2800,11,1.87852e+11,6.75559e+10,-3.58783e+08
2800,12,1.15212e+11,-7.26635e+10,6.64527e+08
2800,13,2.8371e+11,1.64408e+11,7.39682e+08
2800,14,1.75048e+11,1.62767e+11,1.72059e+09
2800,15,1.06801e+11,1.04223e+09,-1.23571e+09
2800,16,1.38118e+11,1.42434e+10,-1.70028e+08
2800,17,1.64675e+11,1.40394e+11,-7.89414e+07
2800,18,1.41514e+11,2.34121e+11,-1.57751e+09
2800,19,1.78768e+11,3.34234e+10,-2.2132e+08
2800,20,1.68563e+11,2.43854e+10,-5.40798e+08
2800,21,1.36942e+11,8.27796e+10,-2.55556e+06
2800,22,1.26314e+11,7.85641e+10,-830085
2800,23,1.31157e+11,1.84184e+11,-1.08726e+09
2800,24,3.53525e+10,1.95234e+11,3.02035e+09
2800,25,1.60746e+11,1.11067e+11,1.38523e+08
2800,26,2.00913e+11,7.20043e+10,4.4442e+08
2800,27,6.30096e+10,5.76534e+10,4.25557e+08
2800,28,1.32729e+11,2.74696e+10,1.7075e+08
2800,29,8.20955e+10,1.54322e+11,-7.13745e+07
2800,30,1.5622e+10,-3.16833e+08,8.22444e+07
2800,31,8.79767e+10,8.1318e+10,-2.37035e+08
2800,32,2.74423e+11,9.88194e+10,-1.04573e+09
2800,33,8.40609e+10,1.31002e+11,-1.07781e+08
2800,34,5.23786e+10,6.80848e+10,8.73545e+07
2800,35,7.62032e+10,1.03856e+11,2.09157e+08
2800,36,1.47455e+11,1.6153e+11,1.04893e+09
2800,37,1.14614e+11,6.55342e+10,-2.26774e+07
2800,38,1.49142e+11,4.27298e+10,-2.81693e+06
2800,39,4.5907e+09,1.45061e+11,6.88283e+08
2800,40,2.20555e+11,2.61466e+10,1.33082e+09
2800,41,1.75133e+11,9.52575e+10,1.47384e+08
2800,42,2.33112e+11,4.89435e+10,-6.08768e+08
2800,43,1.26832e+11,-7.34222e+10,-1.66799e+09
2800,44,1.26649e+11,-3.8709e+10,1.06898e+09
2800,45,1.07322e+11,-1.06906e+10,1.0782e+09
2800,46,1.59053e+11,4.2911e+10,-2.05501e+08
2800,47,2.02339e+11,1.67403e+11,-2.58945e+07
2800,48,1.04655e+11,6.87089e+10,-3.29034e+07
2800,49,1.49632e+11,1.63809e+11,4.91698e+07
2800,50,7.03563e+10,1.39697e+11,-1.8249e+08
2800,51,-1.28553e+12,1.74003e+12,-4.50401e+11
2800,52,9.50614e+10,1.09477e+11,5.62439e+07
2800,53,2.29989e+11,-6.15141e+10,9.44157e+08
2800,54,1.28539e+10,4.68616e+10,-2.75971e+09
2800,55,1.24345e+11,-9.68394e+09,1.49358e+08
2800,56,1.73729e+11,1.20974e+11,-3.44879e+07
2800,57,2.14385e+11,3.04682e+10,2.12266e+07
2800,58,1.56696e+11,4.55321e+10,-2.0391e+08
2800,59,1.24791e+11,-7.11748e+09,3.56639e+08
2800,60,2.16312e+11,5.82295e+10,1.05913e+09
